"created_at","screen_name","text","favorites","retweets"
2022-06-22 14:19:43,"haru70353579","#岸田やめろ
物価高はウクライナ侵攻のせいだと演説しているとか…嘘つき総理がまた誕生した😱",39,22
2022-06-22 14:18:37,"HiroppeU","ウクライナへの国際援助、総額４兆７００億円に…国立銀行が公表（読売新聞オンライン）
#Yahooニュース
 https://t.co/NbROnmT4Z4",19,1
2022-06-20 02:03:58,"yamabinbo","未だに市民連合は、れいわ新選組を立憲野党にカテゴライズしているようだけど、そろそろ縁を切るべきだなぁ。
参議院選挙では市民連合の存在感が希薄になるのは致し方ないと思う。
しかし、ウクライナ侵略をどっちもどっち論で語った段階で切るべきだった。
どうも限界が見えて来ている。",47,13
2022-06-22 14:17:34,"yamabinbo","@yamamototaro0 なんか論理おかしくない？
ロシアの軍事侵攻を最大限非難するが中立の立場を貫かなければなりません。
かなりおかしいと思うよ。
なぜ中立になるのか？
底の部分にウクライナ批判があるんだろう？
鈴木宗男さんと違いはないよね。
奥歯にモノが挟まったような話は止めてストレートに言って見たら。",39,5
2022-06-22 14:16:37,"Ganesha14702992","@HitomiEmiya YouTubeは常識のあるロシア人ですね。言論統制がゆるいのでしょうか？以前見たニュースの動画では、ウクライナのフェイクだから信じないってコメントしてました。",16,3
2022-06-20 13:52:50,"shiroganeyadd","Воплі Відоплясова &amp; Божичі feat. Ніна Матвієнко — Купалочка https://t.co/mC4Gjj92Qq @YouTube 

ソ連崩壊とともに パンク～NWマナーで登場して 数年後にはポストNW的な人気バンドになって いい女だらけのデカイ会場を掴んでる様子のこの人たち

ウクライナの音楽人たち
今‥

Vopli Vidopliassova",20,0
2022-06-22 14:07:28,"shiroganeyadd","degung gamelan(West Java) https://t.co/UAmSml6JYx @YouTube

ウクライナから三月歩いてもロシア 海に出て変な列島横目に南へくだると空気は変わる

海続きの同じ海に
別のこゆさの空気
別のあつさの空気

駄目だ
機器の操作が出来ない
政治的判断も出来ない

音楽を止めてくれ‥

Ujang Surydnaさん",48,0
2022-06-21 14:42:43,"shiroganeyadd","Vesna 2017Live https://t.co/CDp1mxZf6b @YouTube

ウクライナの音楽
マニア気質じゃないので二百曲くらいしか聴いてないけど 
ともだちに相手によりけりススめてるNW Vopli Vidopliassova/レゲェThe Vyo/ブルースMax Tavrichesky そして一生聴くこの人たち‥

DakhaBrakha 三曲目

二度目の[ 終り ]",41,1
2022-06-22 14:02:07,"nibushibu","ウクライナ出身のデザイナーチームによる Figma でタイムラインベースのアニメーションが作れるサービス（プラグイン）が良さそう。 https://t.co/QBigGodwpp",18,12
2022-06-22 13:59:07,"goahead5055","@AfYjpB3h5Hp0n6g 岸田さんは嫌いですが、主な物価高の原因はロシアが引き起こしたウクライナ情勢不安ですよ。",19,2
2022-06-22 13:54:27,"kou_nakamura_","#今週の模型ショーケース2回目 過去作で便乗スミマセン。DORAWINGS1/144・ジービーレーサーR1です。DORAはウクライナのメーカーなので若干心配ですがご無事を祈りたいです。#144スケモ https://t.co/NFYprQItEs",54,7
2022-06-22 13:50:19,"TamakiSyz","https://t.co/RJ60flKXJW
HIMARS多連装ロケット弾がまだ届かないので、差し当たって撃墜したKa-52から失敬したロケットランチャーを三菱L200に乗せて即席MLRSを作ってみたというウクライナ国防省の動画です。
追伸・HIMARSとMLRS、まだ待ってます。との由。",44,27
2022-06-20 11:51:54,"ParstodayJ","🇺🇦#ウクライナ 危機に対する🇮🇷#イラン 最高指導者の立場

現在、西側は再び、東ヨーロッパという重要な地域において、ウクライナのNATO北大西洋条約機構加盟と、この軍事組織の東方への拡大を奨励することで、破壊的な戦争の勃発の下地をつくり、この戦火を消さないようウクライナにせっせと兵器を送付 https://t.co/APCyAdNBoc",18,11
2022-06-20 10:28:54,"ParstodayJ","#アフガン 担当イラン大統領特使「わが国は地域一の難民受け入国」
「アフガン人、シリア人、イラク人の難民の数の受け入れにおける人権擁護を主張する国々の行動や、彼らがウクライナ人難民の受け入れを最優先していることは、その主張に反するものだ」

6月20日は、世界難民の日に制定されています。 https://t.co/4DUKEjnzbE",22,8
2022-06-20 08:49:56,"ParstodayJ","🇮🇷#イラン 最高指導者が🇰🇿カザフ大統領と会談「🇺🇦#ウクライナ 問題の元凶はNATO拡大を狙う西側の計画」

「問題をじっくり注視、吟味する必要がある。それは、アメリカやそのほかの西側諸国が常に、東西アジアをはじめとする世界各地において、自らの勢力圏の拡大および、諸国の独立や影響力への打撃」 https://t.co/zC7pINTjns",21,8
2022-06-22 13:48:31,"ParstodayJ","#トランプ氏「🇺🇸#バイデン大統領 は🇺🇦#ウクライナ 問題を #第三次大戦 へ導く」

トランプ氏は、「私が大統領だったら、ウクライナ戦争は決して起こらなかった」と主張しましたが、どのように阻止できたかについては語りませんでした。 https://t.co/BR2KbQoLdO",22,8
2022-06-22 11:50:46,"ParstodayJ","#鈴木宗男 議員「🇯🇵日本の🇷🇺対露政策は矛盾だらけ、印を見習うべき」

「日本の対ロシア政策はアメリカを見ながらのもので矛盾だらけであり、ロシアとの連携を巧みに強化するインドを見習うべきだ」

「アメリカとイギリスは、ウクライナ紛争の戦火を煽るたくさんの行動に出てきた｣ https://t.co/wc3P5awVLk",338,119
2022-06-20 08:53:02,"ParstodayJ","🇮🇷＃ハーメネイー師「🇺🇦＃ウクライナ 問題の元凶は、NATO北大西洋条約機構の拡大を狙う西側諸国の計画にある｣

「ウクライナ問題において元凶となっているのは、西側諸国が ＃NATO 拡大を狙っていることだ。彼らは可能な場所でならどこでも、自らの勢力拡大をためらわない｣
#Ukraine #Iran #Khamenei https://t.co/qgm0ep2vl5",33,16
2022-06-21 15:30:25,"ParstodayJ","🇮🇩#インドネシア 大統領、今月🇷🇺#プーチン 氏と会談の見通し

ジョコ大統領は２６─２８日にドイツで開催される主要７カ国（Ｇ７）首脳会談に参加する予定で、その後モスクワ入りするということです。

またメディア報道によりますと、ウクライナに立ち寄ることも検討されています。 https://t.co/XOSh5cItrC",22,12
2022-06-22 11:52:27,"ParstodayJ","🇷🇺露下院「🇯🇵対日戦勝記念日」への改名法案を否決

この法案はもともと２０２０年に #ロシア 最大野党の共産党が提出したもので、🇺🇦#ウクライナ 情勢を背景とした #日露関係 の悪化から、一部でソビエト時代の対日戦勝記念日の復活を求める声が上がっていました。 https://t.co/jax8WuTBxj",26,12
2022-06-20 11:30:27,"ParstodayJ","🇺🇸米共和党のランド・ポール上院議員は、自国政府による🇺🇦#ウクライナ への援助を批判し、ツイッターに「この行為は私たちの国家安全保障を脅かし、数百万人もの納税者には、ガソリン、食品、粉ミルクの入手に問題をきたすなどの、はっきりとした打撃を与えている」と投稿しました。 https://t.co/OXA7G2nXJP",22,13
2022-06-18 16:26:33,"ParstodayJ","#トランプ🇺🇸米前大統領「米の🇺🇦#ウクライナ 政策は世界大戦を引き起こす」

「我々は慎重であるべきだ。というのも、やり方次第では新たな世界対戦で事態を終えることになるからだ」

「仮に自身が大統領職に留まっていれば、ウクライナ危機は避けられた」 https://t.co/ZtZSMB9k58",35,27
2022-06-22 13:47:24,"kuroageha19","ワイのTLにウクライナの話が上がらなくなってスッキリ(ニッコリ",27,1
2022-06-22 13:44:55,"marukokanamono","ロシアのスパイ鈴木宗男氏、自民党参院選候補の船橋利実氏を全力応援。あら元自民党幹事長 武部勤と仲良さげな2ショットも。北海道の自民党議員の皆さんはウクライナの事や北方領土の事はお忘れのようですね。ロシアに降伏して北海道の平和を守るんですか？地獄みたいな光景だ。 https://t.co/Nn8r9z4G8v",333,106
2022-06-22 09:26:15,"marukokanamono","おまえ、鈴木宗男が自民党候補の応援演説してる北海道って冷静に考えて第二のウクライナ化しつつあるぞ。酷いな自民党道連通り越して、地獄が現世に具現化されたようなもんじゃん。中の人誰も文句言わないの？みんな宗男と稲川会とか暴力団に弱み握られてるの？",41,7
2022-06-22 13:41:41,"Srf9Ve1WgjvM7MF","これなんだよなぁ。＃れいわはないわ
これでれいわ信者がウクライナの人々を愚弄しプーチン擁護に走りゼレンスキー大統領に罵声を浴びせてるのを見た瞬間に、この政党を放置したままにしていたら日本終わると感じたんだよね。。 https://t.co/MWoqh8Gz7v",20,6
2022-06-22 13:41:04,"pawhara_arai","🇺🇸パウエルFRB議長・議会証言①
・今後の利上げペースは経済見通し次第
・住宅市場は住宅ローン金利の上昇の結果、軟化しているように見える
・最近のデータでは、当四半期の実質GDPは増加し、個人消費は引き続き好調
・インフレは長期的なサプライチェーンの制約によって悪化ウクライナ侵攻が原因",56,10
2022-06-22 11:26:30,"mizyukki","ウクライナ人が周りに沢山いるが、完璧なロシアのプロパガンダ。そう信じたい人に信じ込ませる、色々ばら撒いている真実じみたことの一つにすぎない。 https://t.co/nAPyACfUIZ",33,9
2022-06-22 13:39:56,"mizyukki","ウクライナの作曲家をアップしてくれてありがとうございます😊嬉しいです🇺🇦 https://t.co/J2iWmokTYz",44,2
2022-06-22 13:39:32,"Naominakata","今回、ドイツ政府がウクライナへの引き渡しを決定した、もしくは供与を予定している装備品のリストの中で大物と言えるのはPzH2000自走砲が7両、ゲパルト対空戦車30両、デンマークから有償で交換されたM113装甲兵員輸送車54両、M270MLRS多連装ロケットシステム3両と言ったところか。",18,5
2022-06-22 09:25:49,"asada_hisami","公明党のネットワークが光ります❗️
 #川西市 で初めてのウクライナ避難民の支援を、#伊藤たかえ 参議院、高橋参議院、篠木県議と共に伊丹空港にてお出迎えを。
素晴らしい出会いとつながりができました。 https://t.co/f2ltoGiR6W",45,4
2022-06-22 13:37:58,"asada_hisami","参議院選挙の公示日の本日。
#伊藤たかえ 参議院候補は第一声の街頭後、伊丹空港で #ウクライナ🇺🇦避難民の受け入れご家族と懇談。
予定時刻より遅れての到着。「ラスカボブロセモ（ようこそ）」と、高橋みつお参議院、篠木和良県議と共にお出迎えを。
一人に寄り添う政治 #人道支援 共に頑張ります❗ https://t.co/fF9SZ6Ay2m",39,2
2022-06-22 12:47:21,"asada_hisami","一人に寄り添う政治。
#公明兵庫 は #伊藤たかえ 参議院候補を先頭に積極的に、人道支援に取り組んでいます。
#川西市 で初めてのウクライナ避難民受け入れです。 https://t.co/eWKY0yfvH9",30,4
2022-06-22 13:37:51,"pernaoo39838532","FEELとして所属契約させて頂き、間もなく1ヶ月。

10/10㈪体育の日に、足立エコマラソン  ウクライナのために走ろう！(Run For Ukraine)が扇大橋にて開催が決まり、招待選手として10kmに出ることになりました。

大会の収益は全てウクライナのために寄付され、走ることでウクライナ支援に協力します。 https://t.co/Qnq73uWZ7u",108,9
2022-06-22 13:37:13,"kokochan_1117","2022参院選🔥
公示日第一声を終えて📢✨

山口代表
「今日 #参議院選挙 が公示となりました
物価高 ウクライナ危機など
多くの困難を抱える中
日本の未来を断じて守り抜く
切り拓くとの決意で
公明党は日本を前へ進めてまいります」

日本を前へ進めるために
実現力No.1の
公明党を応援し期待します🌷 https://t.co/DR1dKss0Gl",98,31
2022-06-22 13:37:03,"kinczem","アレックス凄いな
中々出来る事じゃない

J1磐田の選手頼りウクライナから避難した家族　「戦争に勝者はいない」　浜松市 | ニュース | テレビ静岡 https://t.co/VUoLS0mmV2",105,8
2022-06-22 10:39:31,"2010ameame","#岸田やめろ
国民の生活の現実を見れない政治家はいりません

物価上昇は世界的かもしれないが、この国以外は給料も年金も上がってる

今の状況はコロナ禍やウクライナ侵攻がきっかけで露呈しただけの、自民党が長い時間をかけてやってきた事の結果です",193,74
2022-06-22 13:32:28,"2010ameame","自民党に騙されちゃいけないよ

「今」は「失われた30年」の結果だよ 

コロナ禍やウクライナ侵攻は露呈のきっかけでしかないんだよ",153,72
2022-06-19 09:46:49,"2010ameame","今の状況は色んな事を積み重ねてきた結果がコロナ禍とウクライナ侵攻で一気に露呈しただけの事

医療は前から削減してた

農業を始めとする一次産業も実はずっと保護を減らしてる

少子化対策に一番必要な「生活の安定」を規制を緩め非正規雇用を増やし減らし続けてる

…上げればキリがありません",70,39
2022-06-22 13:28:06,"h1takayama","VDE、米国エネルギーセクターのETF。ロシアのウクライナ侵攻後に主に投資した主体は、そろそろ評価益が無くなる水準。先週17%も下落。インフレなのに現金持ってるしかないんかいって。 https://t.co/nWRKCp8Ren",17,6
2022-06-22 13:25:41,"mitsutsu80","@Gurenko_Andrii 日本も、北方領土や竹島の問題がありますが、北方領土の問題は、政府間の問題だと思います。外交は、軍事力(国防力)が無いと、成り立たない事がウクライナ戦争で、立証された気がします。",77,11
2022-06-22 13:23:05,"HJR1515","これはデマに近い。
政府のひとつの決断では回避できません。もっと電力のこと電力会社のこと調べた方がいい。ウクライナの人がいちいち周りに流されてしていいツイートじゃない。あとこれは大手や元財閥の支援数が多い野党に言うことです。 https://t.co/SABy93iwRb",17,5
2022-06-22 13:22:31,"ssimtok","ポーランド「ラムダワルシャワ」のコスツェーヴァ氏「もちろん、人権は何かの対価として与えられるものではないので、懸念がないわけではありません。ただ、ウクライナはNATO、EU、西側諸国に加わりたがっていますし、ロシアの侵攻に対して支援が必要であることをアピールしなければなりません」→",24,11
2022-06-22 13:22:32,"ssimtok","「政権は性的マイノリティのことを、スケープゴートに使っている」一方で19年のワルシャワプライドには8万人が参加。今年は6/25に「キーウプライド」と合同開催。「右派政党やメディアの動向が気がかりです。彼らはウクライナをサポートしていますが、性的マイノリティには反対していますから」",35,12
2022-06-22 13:22:31,"ssimtok","「つまりはこう言いたいのです。“見てください。ウクライナは西洋諸国の一員です。けれど、それを認めようとしない国（ロシア）があるのです。その脅威と戦うために支援を、武器を下さい”と」ポーランドも反ジェンダーの動きが激化、100以上の自治体が「LGBT排除区域」を宣言→",29,11
2022-06-22 13:22:31,"ssimtok","ウクライナはLGBTQの権利保障に前向きとは言えないが、ロシアによる侵攻で「よりEU圏に近づこう」「ロシア国家とは違った価値観を」と機運が高まり、兵士がレインボーフラッグを制服に縫い付けるなど、戦争によりLGBTQに対する認識が変化するという""複雑""な状況がある、と。→
https://t.co/WOCTHnUSxh",178,41
2022-06-22 13:22:15,"kazukazu881","次に続く「なぜならば、ウクライナの緊張が東アジアに移って来た場合、これはロシアと対決することになってしまいます」がどう繋がっているのか分からない。緊張が東アジアに移る可能性があるなら、ロシアと対立している諸国と関係強化するだろ、普通。フィンランド、スウェーデンでさえそうしたのにw https://t.co/FaKlZk9wqz",83,36
2022-06-22 13:17:52,"tenshanm100","ぬああああああああああああ！！！！！！！

何にもならないと思うが奴らが総攻撃を掛けてきたならウクライナを応援している人たちはSNSでも総動員でウクライナを応援しろ～～～～～～～～～～～～！！！！！！！

何にもしないよりはマシだ～～～～～！！！！！🔥

ウクライナ軍頑張ってくれー！！！ https://t.co/oRBxi4uxZO",74,11
2022-06-20 15:17:57,"tenshanm100","ウクライナに住んでる人には、家族の他にも友人、知り合い、先輩後輩、恩師、当然だけど色んな所に知り合いや縁が広がっていて、本当にどこが攻撃されてもそこには誰かがいて、共感し、心配で苦しんだろうと思ってはいたけど、

高垣さんの奥様もやっぱりこんなに身近な人が戦っていたのか……： https://t.co/TDH2PHBRcT",24,2
2022-06-22 13:17:49,"suiren_921","ロシアが一方的にウクライナに侵略しているのに、それに対して中立の立場を貫くというのはロシアを利する行為なのでは、、？ https://t.co/VTIIK6z9wc",57,13
2022-06-18 04:07:17,"tanakaryusaku","山本太郎を敬愛するがゆえに諫言する。

貴殿のウクライナ情勢に関する認識は－

ロシアに都合のよい情報だけを、局所的にそして一方的に、信じ込まされているだけだ。

消費税の調査でマレーシアに行ったように、東欧に行って人々の話を直接聞いてくるべし。ロシアがどういう国なのか、分かるから。",772,293
2022-06-22 13:17:03,"tanakaryusaku","北海道にロシア軍が侵攻してきたら「北海道民はネオナチだ」と叫び、

沖縄を中国軍機が空爆してきたら「沖縄県民はネオナチだ」と言い募る。

常識では考えられませんね。

親ロ・反ウ反米の人たちって、これくらい荒唐無稽なのですよ。ウクライナや東欧の歴史に照らし合わせると。",343,168
2022-06-20 02:43:05,"tanakaryusaku","御意。

ウクライナまで行かなくても北欧や東欧に行けば、ロシアの正体が分かります。

日本はガラパゴスなのです。 https://t.co/HeLvv7f0SH",69,29
2022-06-17 16:59:09,"tanakaryusaku","ウクライナには15歳の少女兵士がいた。

スリランカでは10歳になるかならないか位の少年が、カラシニコフを肩に掛け、自転車を漕いでいた。

アフガンでは13歳位の少年が弾薬や食料を前線に運んでいた。

足腰の立つ者は総動員する。戦争の宿命である。 https://t.co/VOlltPyFvx",98,64
2022-06-22 13:16:21,"xDRuaV6Hqdp7ka0","今、#報道ステーション で世界各国での物価高によるストライキのニュースが。世界中どこでもいっしょ。日本はまだ大人しいからストまではいってないが、仕事柄毎日痛切に感じている。
それもこれも、#ロシア のせいじゃないのか？
今こそ国連軍がウクライナに出動するべきだと思うよ。 https://t.co/Gax9CrKLET",20,1
2022-06-22 13:16:19,"mayu55lets5","そしてウクライナでの戦争の話してる人も前ほど見ん気がする。
めっちゃくちゃうるさかったのにどうしたんだろ？また国旗色にライトアップとかしないのかね　多分もう飽きたな",37,8
2022-06-22 13:14:06,"Foxtrot19_RADAR","韓国戦争「怪しいほどロシア語が上手なパイロット(ボランティア)」

ウクライナ戦争「怪しいほど英語が上手な情報専門家(ボランティア)」 https://t.co/dxsP0taR7P",30,6
2022-06-22 13:07:34,"ping12000","@yamamototaro0 対話でどうにかなると思ってるならそれはお花畑としか言えないと思う
どうにかならないから世界中に武器や戦争が溢れているわけで

このウクライナ情勢で、対話しましょう！では絶対に選挙で負けると思う",23,2
2022-06-22 13:04:47,"GG9_010097","@j_sato フィンランド国内の報道を見ると、5月25日にアンカラ会談が事実上決裂して以降、NATO加盟議論は一気にトーンダウンしていました
ニーニスト大統領のTwitterもこの話題にほとんど触れていません

北欧2カ国のNATO加盟に一番ご執心なのは、当事国ではなくて、日本のウクライナ応援団かもしれません",106,46
2022-06-22 13:02:34,"umibekido01","連絡が遅くなりましたが、海楽フェスタと前日の売上金の一部を20日に商工会を通じてウクライナへ送って頂きました。ご協力を頂けました方には心より感謝申し上げる次第です。",38,10
2022-06-22 13:01:45,"ZGMKRRDEv0Ri3A3","OSINTオシント
ウクライナの様子をパソコンの衛星画像情報を確かめてTwitterで真実の情報をツイートしているアカウントがたくさんある
近代の戦争は宇宙を制するものが制すると、いわれている
衛星で何でもわかる時代
衛星技術は倫理的な問題をどうするのか？という問題がある",31,2
2022-06-22 13:01:25,"3qZ8nNfOgcKOuSi","昨日からのニュースで「ロシアのウクライナ侵攻による物価高」と報道し始めています。一部あるでしょうが、大元はアベノミクスからの円安によるものなのに、ニュースを読むアナウンサーも嫌だろうなと思います。ロシアのメディアと同じですよ、日本も💢 https://t.co/ysKEPJ50Yy",54,33
2022-06-22 12:58:53,"marytwingirls","TVでやってたウクライナ料理😍
ラム、クミン、ミントのヨーグルトソースって絶対好きだわーと思って作ってみた❣️ギリシャ料理とかも好きだし、地中海料理好きなんだなぁと気付きました💗
この時期飲まないと始まらないクラシックと一緒に〜🤭✨✨ https://t.co/WOAciXPlmM",52,0
2022-06-22 12:56:25,"yamamototaro0","④なぜならば、ウクライナの緊張が東アジアに移って来た場合、これはロシアと対決することになってしまいます。
だからこそ、ロシアとの窓口は絶対に閉じちゃいけない。",504,213
2022-06-22 12:56:02,"yamamototaro0","③例えばですけれども、このウクライナとロシアの戦争に対して、日本はこのロシアの軍事侵攻に対しては、最大限の非難を申し上げるとともに、中立の立場を貫かなければなりません。",540,217
2022-06-22 12:54:31,"mTcomakoto","どんなニュースがあってもずっと繋がってくれてる人って貴重だなって思う。
ウクライナ、ロシアの件で離れていった人がたくさんいたからなあ。
トランプ支持までは同じ方向だったのに
洗脳されないつもりでも、TVを見て感情を揺さぶる報道を信じてしまうんだろうね。
そのように誘導されてるのにね。",375,35
2022-06-20 12:14:14,"mTcomakoto","プーチン：ロシアとウクライナの対立の中で西側の「世界秩序は終わった」 https://t.co/hNMOCCkvL2",132,13
2022-06-18 04:37:11,"mTcomakoto","😂仏ウクライナ首脳の「愛憎」写真、ネットで話題に（ＡＦＰ＝時事） https://t.co/FBJ6D8F7G9",69,12
2022-06-20 14:25:52,"mTcomakoto","日本の政治家もメディアもトランプとアライアンスの計画に従うしかないんだから、日本で今見せられてることも茶番だと思ってる。
行き着くところは決まってるんだから、ロシア、ウクライナもそうだけど、政党応援等で更に分断するのとか、無駄じゃないかなって思うけどな。",191,13
2022-06-22 12:51:17,"mkvet","&gt; 言っても良いけど誤解されるので言わないだけです

科学者が言ってはならない台詞だ。

&gt; 私はウクライナから狂犬病が入ってきて流行る可能性があるとは思っていません

ウクライナは狂犬病常在国なのに？",24,7
2022-06-22 12:44:11,"HiroponZ33","@gominkan_pete @salt_and_soy @mstmart501 @Samurai_Dan1 @Fmori43 @issyo_beachkun @HANADA_asuka 去年からチラチラ匂わせてたけど、
橋下氏がウクライナ評論で叩かれてたから、今が潰すチャンスと思ったと受け取りましたけど

松井さんにも聞いてないし
地上波最初はテレ朝だし
４枚目の後から上海電力というワードが急激に増えてますから https://t.co/IJkjcTZf4U",23,6
2022-06-22 12:44:05,"H_Tomoko__","この赤尾敏大先生の政見放送を見よ✨🎌✨

前から大好きだけど、大好きと言っておられない状況。
「僕には霊感があるんだ」
その霊感、当たりませんように！ただ、先見の明がおありです。
ベトナムの二の舞というより、ウクライナの二の舞、国旗が赤旗…

そんなの我々が阻止すべきだ！！ https://t.co/QxVs4lTD18",15,3
2022-06-22 12:43:38,"M16A_hayabusa","黒瀬深って、韓国の統一協会の学生団体である「勝共連合UNITE」関係アカウントを運営していた人なんだよ。
因みに黒瀬の友人である、ウクライナ人のナザレンコ・アンドリーも、統一教会の関連団体である世界日報とも繋がりを持っているんだ。不思議だよねー
#韓国 #統一教会 #自民党 https://t.co/u0B9aBg6IZ",802,518
2022-06-22 12:36:29,"hiporon","J1磐田の選手頼りウクライナから避難した家族　「戦争に勝者はいない」　浜松市(テレビ静岡NEWS)
#Yahooニュース
https://t.co/su0yphCBiM",19,12
2022-06-22 12:35:30,"riho2penpen","J1磐田の選手頼りウクライナから避難した家族　「戦争に勝者はいない」　浜松市(テレビ静岡NEWS)
#Yahooニュース
https://t.co/I1WJZ3nMEb",33,6
2022-06-22 12:35:27,"7me7tsu","原作が悪いわけでも読者が悪いわけでも誰が悪いわけでもなくあえて言うなら時代が悪いが、それなりに地に足付いた作品で『悪のすくつのにほん政府』を無邪気にやるの、令和にはちょっと…厄……(これは新宿で『反日国家ウクライナはディープステートが！』の人に署名を求められたキレからくるツイート)",126,13
2022-06-22 12:34:52,"Panda_Personnel","岸田は物価上昇をロシアによるウクライナ侵攻のせいにしているがウソ。

繰返し言うが、あれで原油価格上がっているのも事実だが、それは世界規模の話。日本の物価上昇の真の原因は、バラマキによる内外金利差で生じた円安。

ロシアが戦争やめてもそこまで物価は戻らない。騙されるな。
 #岸田やめろ",113,37
2022-06-18 23:11:41,"AgehaYuni","@kamipapa_ro 最愛のご主人のお墓参りさえ
たった1分間がやっととは…😭

ご主人解ってくれてるし、来てくれて凄く喜んでおられるはずだから
奥様、ご自身を責めたりしないでと、言ってあげたい…😭

早く砲撃がやみますように
ウクライナに平和が戻りますように🇺🇦🕊️",113,6
2022-06-19 04:21:29,"AgehaYuni","@gerogeroR ロシアが言うウクライナ東部の解放に近いわ
当事者の誰が望んでんだよ
お節介野郎",34,8
2022-06-22 12:31:16,"AgehaYuni","@TakagakiUkraine 何をまかり間違えば、自分が現地に生活している人より、現地の事情に精通していると思えるのでしょうね…😰

この手の人で、高垣さんのように、ウクライナから事情発信してる人
一度も私、見たことないんですよ😩",22,5
2022-06-22 12:27:18,"freelanceyosshi","金融引き締めによる景気減速懸念からウクライナ情勢、資源高による世界的な物価上昇まで不確実要素はまだまだ盛り沢山❗️とても株価は底打ったとは思えませんが、今日パウエルFRB議長はどんな議会証言するのかな❓僕は長期的な米国市場の成長を予測しているので、米国全力投資には変わりありません💹✨",82,1
2022-06-22 12:20:29,"yuko_yuko","フルートのリサイタルを聴いて宙に舞うような気分を味わったのは久しぶり✨タファネルの魔弾の射手は圧巻。思わずCD買っちゃった😆デニス・ブリアコフ氏はクリミア出身のウクライナ人🇺🇦プログラム冒頭のメッセージにはちょっと胸が詰まった。着々と巨匠への道を歩む彼にはこれからも頑張ってほしい。",35,1
2022-06-22 12:19:25,"naokittar","ウクライナが侵略されて世界的な飢餓になるのだとしたらロシアの罪こそ問わないといけない。飢餓で大勢が死ぬと言うなら世界は全力でロシアを滅ぼすべき。 https://t.co/DH5TGkx8Sf",37,9
2022-06-22 12:19:16,"number212","当のプーチンでさえ言わなくなったのにいまだにウクライナのネオナチガーファシズムガー叫んでいる連中がいるのか… https://t.co/UBJjcNvOcp",18,4
2022-06-22 12:18:31,"47U88","ウクライナ難民支援のチャリティ展示会に出品した
プチイラストの壁飾りが売れておりました
お買い上げいただき本当にありがとうございます✨
少しでもお役に立てて嬉しい😊 https://t.co/UANKKLn3Mp",26,4
2022-06-22 12:16:04,"nhk_shizuoka_","ジュビロ磐田の選手から誘いを受けて浜松市に到着したということです。

「戦争に勝者はいない」
「途中で見た夕日の中の美しい富士山のような平和がウクライナの人にも訪れることを願う」

ウクライナから避難の家族　浜松市長に支援への感謝伝える｜NHK 静岡県のニュース   https://t.co/RTYwFHQqgW",214,84
2022-06-22 02:49:35,"OjefChJLrbqC7cu","ドイツのPzH2000はすでに軍で使用されていると、国防相オレクシー・レズニコフは述べている。

また、ドイツのクリスティーヌ・ランブレヒト国防相のウクライナへの支援に感謝した。 https://t.co/TTk9J5r2Ic",24,8
2022-06-22 12:12:23,"OjefChJLrbqC7cu","ロシア、ロストフ州の石油精製所への攻撃は、そのシルエットから判断して、ウクライナのPD-2ドローンによって行われた可能性が高い

最大3kgのペイロードをノーズマウントとして搭載し、空中偵察や戦闘での使用を想定して設計されています。最長で7年間、無給油飛行が可能です。
・7年間無給油😵すげっ https://t.co/OPQ6P0orJa",17,5
2022-06-22 12:10:29,"ursus21627082","ロシアのウクライナ信仰、ほんとに大日本帝国のパターンを彷彿とさせるんだけど、プーチンや周囲が「第二次世界大戦のときの日本にはならないぞ」と思えた要素はどの辺なのかな。核かな。世界大戦は忌避されるだろていうアメリカ他への「信頼」なのかな。",26,6
2022-06-22 12:05:04,"2yuItyUu4P8QGUk","今の物価高も。ウクライナのせいと盛に宣伝すてるけど借金が資産と同じぐやいまで膨らんでｗ　こいかや借金の方が多くな湯かや
嘘こよな対策費で
皆のお貯金1100兆円の１/１０もの💴を日銀抱え込みで札だけ～印刷すたかやにゃのだｗ(｡◕ˇдˇ​◕｡)/
悪化で良貨を駆逐作戦にゃのだｗ
借金返済計画で円高",26,1
2022-06-22 12:04:02,"comtesse_r6","ルクセンブルク大公国からマスタードが届いた。ウクライナ戦争の影響でフランスのスーパーからマスタードが消えてしまった。添加物を使わずグルテンフリーなので安心。味も自然だ。ソース3種をギフトで入れてくれた。対応も素晴らしい。 https://t.co/7KMURC70g8",66,0
2022-06-21 00:59:46,"yy197210","ウクライナ「露が120万人連行」
24万人ロシアが子供たちを助けたんだ？
ウクライナはひんひんはいはいの
場所だしね！
#Yahooニュース
https://t.co/E3xzElbHGu",251,43
2022-06-22 12:00:49,"yy197210","国際エネルギー機関の長は、ウクライナ危機の中で政治的影響力を強化しようとしているため、ロシアはヨーロッパへのガスを完全に遮断する可能性があると述べ、ヨーロッパは今準備する必要があると付け加えた。

ヨーロッパ大ピンチだね・・ https://t.co/Ymt6Wz7i49",136,15
2022-06-22 12:00:33,"johnny991965","@gZcVrTf8oDQihqL これこれ。

９条はエサ。
目的は９７条。
人権の格下げ。剥奪。
ロックダウンもワクチンも強制出来る。

一つ改憲出来たら、いくつもやれるでしょ。
そう指示されてるんだもん。
支配者層に。

だから、あんなに遠くのウクライナに首を突っ込んだでしょ？
異例の早さで。 難民の受け入れまでね。 https://t.co/ELiqkEZcdC",17,12
